"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Mentha pulegium","Hermaphrodite","self_compatible","high",0.677512895935432,"Tube","zygomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.652231437196919,-0.294056942004293,-0.0591559951237757,-0.12716988842567,"herb","Perennial",-0.513809664742201,11
"Mentzelia albescens","Hermaphrodite","self_compatible","none",0.205986630473404,"Campanulate","actinomorphic",-0.231817400157494,-0.158830281500024,-0.759093100516613,-0.405322457129126,-0.554494614110133,-0.0315694835975829,-0.12716988842567,"herb","Short lived",-0.441325578645722,3
"Mentzelia aspera","Hermaphrodite","self_compatible","none",0.174693528201265,"Open","actinomorphic",-0.22805594639189,-0.14634655810428,-0.589550820361918,-0.0287239117731974,-0.353927671224026,-0.169502041228547,-0.125973997209804,"herb","Short lived",-0.441325578645722,3
"Mertensia virginica","Hermaphrodite","self_compatible","none",0.120882636007817,"Funnelform","actinomorphic",-0.232444309118428,-0.133862834708536,2.44199988439092,0.270559700430189,1.14284055926931,-0.450884458795714,-0.12716988842567,"herb","Perennial",-0.441325578645722,10
"Miconia ciliata","Hermaphrodite","self_incompatible","low",-1.11276124921035,"Open","actinomorphic",-0.224921401587219,0.015941846040394,0.196406769759188,-0.527529932112175,-0.533539858883226,-0.58329971412144,-0.0671421288453199,"shrub","Perennial",0.573451626704977,5
"Miconia robinsoniana","Hermaphrodite","self_incompatible","none",-0.115084445022907,"Open","zygomorphic",-0.209248677563866,-0.0215093241468385,1.31920332707505,-0.128485115840993,-0.533539858883226,-0.279848087333319,0.0318836432843911,"shrub","Perennial",0.42848345451202,14
"Miconia stephananthera","Hermaphrodite","self_compatible","none",-0.022617291665118,"Open","actinomorphic",-0.209248677563866,0.328034930933998,0.645525392685534,-0.722064280044376,-0.587423515180986,-0.169502041228547,0.0318836432843911,"shrub","Perennial",-0.151389234259808,12
"Micranthes nivalis","Hermaphrodite","self_compatible","high",0.276729074187474,"Open","actinomorphic",-0.233071218079363,-0.14634655810428,-0.477271164630331,-0.452709029061328,-0.527552785961253,-0.610886225647633,-0.039869829667516,"herb","Perennial",-0.567447888453595,2
"Microseris lanceolata","Hermaphrodite","self_incompatible","none",-0.160469169501935,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,-0.533410992496124,0.095977593311547,-0.353927671224026,-0.169502041228547,-0.117602758698749,"herb","Perennial",-0.528306481961496,9
"Microtea scabrida","Hermaphrodite","self_compatible","none",-0.0212021915995429,"Open","actinomorphic",-0.209248677563866,-0.121379111312792,-0.701830476093504,-0.727052340247766,-0.59341058810296,-0.710197667141927,-0.128963725249467,"vine","Perennial",-0.368841492549244,10
"Microula sikkimensis","Hermaphrodite","self_compatible","none",0.41600631684163,"Tube","actinomorphic",-0.230563582235626,-0.158830281500024,-0.522183026922966,-0.477649330078277,-0.294056942004293,-0.39019413343809,-0.12716988842567,"herb","Short lived",-0.48336634858168,3
"Mikania psilostachya","Hermaphrodite","self_incompatible","none",-0.469458425396946,"Capitulum","actinomorphic",3.52712872960349,1.07705833467865,1.31920332707505,-0.627291136179971,-0.2701086503164,0.0622246555914728,-0.126571942817737,"vine","Perennial",0.0775916705068062,9
"Mimosa camporum","Hermaphrodite","self_compatible","low",-0.664767272748264,"Brush","actinomorphic",-0.171634139907819,-0.0464767709383269,0.196406769759188,1.71709715941322,1.08895690297155,0.106363074033381,-0.125675024405838,"herb","Short lived",-0.484816030303609,3
"Mimosa hexandra","Hermaphrodite","self_compatible","none",0.299854448944466,"Tube","actinomorphic",-0.0337141685023125,-0.0714442177298152,0.196406769759188,-0.727052340247766,-0.533539858883226,0.106363074033381,-0.125675024405838,"shrub","Perennial",-0.00642106206685107,12
"Mimosa sensibilis","Hermaphrodite","self_compatible","none",0.136144504998776,"Brush","actinomorphic",-0.108943243814407,-0.108895387917048,0.196406769759188,-0.727052340247766,-0.533539858883226,0.106363074033381,-0.125675024405838,"shrub","Perennial",-0.223873320356287,12
"Mimulus alatus","Hermaphrodite","self_compatible","high",0.718747495452677,"Tube","zygomorphic",-0.233071218079363,-0.166320515537471,0.196406769759188,-0.228246319908788,0.693810090121307,0.0511900509809957,0.134379890718615,"herb","Perennial",-0.368841492549244,11
"Mimulus moschatus","Hermaphrodite","self_compatible","high",0.787840155126783,"Tube","zygomorphic",-0.234074272416857,-0.166320515537471,0.196406769759188,0.0710372922945981,0.544133267071974,0.216709120138153,0.0438425554430422,"herb","Perennial",-0.528306481961496,11
"Mimulus ringens","Hermaphrodite","self_compatible","high",0.786582093484222,"Tube","zygomorphic",-0.233071218079363,-0.16881726021662,0.420966081222361,-0.278126921942686,0.244779620973307,0.713266327609624,3.45811197673795,"herb","Perennial",-0.412331944207131,11
"Mimusops erythroxylon","Hermaphrodite","dioecious","none",-0.693875956493201,"Open","actinomorphic",0.52340114665639,-0.158830281500024,-0.0281525417039849,-0.0287239117731974,-0.0545740251253596,-0.169502041228547,-0.125376051601872,"tree","Perennial",4.05268775933595,7
"Mimusops sechellarum","Hermaphrodite","self_incompatible","none",-0.635166694163207,"Tube","actinomorphic",0.461768072835147,-0.133862834708536,-0.0281525417039849,-0.0287239117731974,-0.174315483564826,-0.279848087333319,-0.125376051601872,"tree","Perennial",4.05268775933595,5
"Mirabilis jalapa","Hermaphrodite","self_compatible","medium",2.30566668363289,"Tube","actinomorphic",-0.22805594639189,-0.133862834708536,-0.140432197435571,0.968888128904758,2.04090149756531,3.41674445717652,-0.128963725249467,"herb","Perennial",-0.441325578645722,11
"Mirabilis ovata","Hermaphrodite","self_compatible","none",0.261727847770928,"Campanulate","actinomorphic",-0.22805594639189,-0.163823770858322,-0.477271164630331,-0.278126921942686,-0.0545740251253596,1.26499655813348,-0.128963725249467,"herb","Perennial",-0.441325578645722,10
"Molinaea arborea","Monoecious","monoecious","none",-1.11276124921035,"Open","actinomorphic",0.963211768118525,0.203197696976557,-0.0281525417039849,-0.502589631095226,-0.530096920708165,-0.666059248700018,-0.127767834033602,"tree","Perennial",2.31306969302046,8
"Molinaea macrantha","Hermaphrodite","dioecious","none",-0.894218874124526,"Open","actinomorphic",-0.171634139907819,-0.0714442177298152,-0.0281525417039849,-0.624959559360408,-0.705590502003909,-0.666059248700018,-0.127767834033602,"shrub","Perennial",2.31306969302046,12
"Mollugo flavescens","Hermaphrodite","self_compatible","high",0.352110950014754,"Campanulate","actinomorphic",-0.221786856782548,-0.121379111312792,2.44199988439092,0.775351393013235,-0.533539858883226,-0.39019413343809,-0.111623302619423,"herb","Short lived",-0.513809664742201,3
"Mollugo snodgrassii","Hermaphrodite","self_compatible","high",0.349068580524051,"Open","actinomorphic",-0.233071218079363,-0.166320515537471,-0.746742338386139,-0.377888126010482,-0.533539858883226,-0.500540179542861,-0.111623302619423,"herb","Perennial",-0.513809664742201,2
"Mollugo verticillata","Hermaphrodite","self_compatible","high",0.417305473431484,"Open","actinomorphic",-0.229936673274692,-0.0964116645213036,-0.477271164630331,-0.552470233129124,-0.563475223493093,-0.677093853310496,-0.111623302619423,"herb","Short lived",-0.542803299180792,3
"Momordica charantia","Monoecious","monoecious","none",-1.11276124921035,"Open","actinomorphic",-0.233071218079363,-0.16881726021662,-0.207799990874523,0.819246322803065,-0.353927671224026,-0.445367156490476,-0.100860281676637,"vine","Short lived",0.138547110126106,8
"Monarda bradburiana","Hermaphrodite","self_compatible","high",0.696130973565375,"Tube","zygomorphic",-0.232569690910615,-0.136359579387685,0.757805048417121,0.719485118735269,1.14284055926931,2.58914911139074,-0.12716988842567,"herb","Perennial",-0.455822395865018,11
"Montia australasica","Hermaphrodite","self_compatible","none",0.0932238213992605,"Open","actinomorphic",-0.232444309118428,-0.16881726021662,-0.724286407239821,-0.328007523976584,-0.383863035833893,-0.500540179542861,-0.126870915621703,"herb","Perennial",-0.542803299180792,10
"Montrichardia arborescens","Monoecious","monoecious","low",-1.05494537771373,"Spike","zygomorphic",-0.226802128470021,-0.0215093241468385,-0.609761158393603,-0.727052340247766,-0.59341058810296,-0.710197667141927,-0.128963725249467,"shrub","Perennial",0.0660630240296275,8
"Monttea aphylla","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Tube","zygomorphic",-0.202979587954525,-0.141353068745983,0.286230494344457,0.120917894328496,0.274714985583174,-0.0591559951237757,-0.128963725249467,"shrub","Perennial",-0.151389234259808,14
"Morina nepalensis","Hermaphrodite","self_compatible","none",0.463081989519346,"Tube","zygomorphic",-0.226802128470021,-0.0215093241468385,-0.140432197435571,-0.153425416857942,0.663874725511441,0.933958419819167,-0.128963725249467,"herb","Perennial",-0.499312847522905,14
"Morinda citrifolia","Hermaphrodite","self_compatible","none",-0.173700563277629,"Tube","actinomorphic",-0.083866885377042,-0.0215093241468385,0.196406769759188,-0.278126921942686,0.244779620973307,0.933958419819167,-0.128365779641535,"tree","Perennial",1.29829248766976,7
"Morinda umbellata","Dioecious","self_compatible","none",-0.379960084268408,"Tube","actinomorphic",-0.171634139907819,-0.0964116645213036,-0.701830476093504,-0.667195617807089,-0.52156571303928,-0.500540179542861,-0.128365779641535,"vine","Perennial",2.31306969302046,6
"Mosla dianthera","Hermaphrodite","self_compatible","high",0.80401806363446,"Tube","zygomorphic",-0.221786856782548,-0.121379111312792,-0.589550820361918,-0.577410534146073,-0.46768205674152,-0.279848087333319,-0.127708039472809,"herb","Short lived",-0.542803299180792,13
"Muehlenbeckia axillaris","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.221786856782548,-0.163823770858322,-0.589550820361918,-0.522541871908785,-0.617358879790853,-0.610886225647633,-0.128963725249467,"shrub","Perennial",-0.513809664742201,6
"Muehlenbeckia complexa","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.215517767173207,-0.163823770858322,-0.589550820361918,-0.602350835163022,-0.623345952712826,-0.610886225647633,-0.128963725249467,"vine","Perennial",0.211031196222584,6
"Mulguraea aspera","Hermaphrodite","self_compatible","none",0.39283361360731,"Tube","actinomorphic",-0.221786856782548,-0.133862834708536,-0.589550820361918,-0.527529932112175,-0.0545740251253596,-0.0591559951237757,-0.12716988842567,"shrub","Perennial",-0.296357406452765,12
"Murbeckiella pinnatifida","Hermaphrodite","self_compatible","none",0.560118373114412,"Tube","actinomorphic",-0.224921401587219,-0.158830281500024,-0.701830476093504,-0.702112039230817,-0.527552785961253,-0.693645760226211,-0.112221248227356,"herb","Short lived",-0.542803299180792,3
"Murdannia nudiflora","Hermaphrodite","self_compatible","high",4.64459105873617,"Open","actinomorphic",-0.232444309118428,-0.16881726021662,-0.724286407239821,-0.328007523976584,-0.563475223493093,-0.62192083025811,-0.125973997209804,"herb","Short lived",-0.542803299180792,3
"Musa balbisiana","Monoecious","monoecious","none",-1.11276124921035,"Tube","actinomorphic",-0.226802128470021,-0.0215093241468385,1.31920332707505,-0.278126921942686,1.74154785146664,3.69260957243845,0.0199247311257399,"herb","Perennial",0.573451626704977,8
"Mussaenda parviflora","Dioecious","self_incompatible","none",-1.11276124921035,"Tube","actinomorphic",-0.229936673274692,-0.158830281500024,0.196406769759188,-0.210788109196924,0.148986454221734,0.713266327609624,0.426228771715913,"shrub","Perennial",0.573451626704977,5
"Mycelis muralis","Hermaphrodite","self_compatible","high",0.177052232101026,"Capitulum","actinomorphic",-0.225548310548153,0.00345812264464982,-0.757970303959297,-0.402828427027431,0.154973527143707,0.76843935066201,-0.126571942817737,"herb","Perennial",-0.426828761426426,2
"Myosotis","Hermaphrodite","partially_self_compatible","none",0.246735027542077,"Open","actinomorphic",-0.231065109404373,-0.106398643237899,-0.32007964660611,-0.103039897321539,-0.0767217024642018,-0.472953668016668,-0.12716988842567,"herb","Perennial",-0.499312847522905,4
"Myosotis scorpioides","Hermaphrodite","partially_self_compatible","low",0.199358432027329,"Open","actinomorphic",-0.229309764313758,-0.0714442177298152,-0.32007964660611,-0.328007523976584,-0.563475223493093,-0.472953668016668,-0.12716988842567,"herb","Perennial",-0.470319213084314,4
"Myosotis verna","Hermaphrodite","partially_self_compatible","none",0.366390088332204,"Tube","actinomorphic",-0.230563582235626,-0.151340047462578,-0.701830476093504,-0.702112039230817,-0.59341058810296,-0.666059248700018,-0.12716988842567,"herb","Short lived",-0.528306481961496,3
"Myosurus minimus","Hermaphrodite","self_compatible","high",0.340615906787542,"Open","actinomorphic",-0.23119049119656,-0.16881726021662,-0.780426235105615,-0.452709029061328,-0.59341058810296,-0.671576551005257,0.109616572315624,"herb","Short lived",-0.368841492549244,3
"Myrsine seguinii","Hermaphrodite","self_compatible","none",-0.398568299628501,"Open","actinomorphic",0.204511236652653,-0.0839279411255594,-0.589550820361918,-0.627291136179971,-0.59341058810296,-0.610886225647633,-0.127767834033602,"tree","Perennial",1.44326065986272,7
"Myrtaceae sp 1","Hermaphrodite","self_compatible","none",-0.00584382633409503,"Open","actinomorphic",0.0449575997054564,0.0615348279496706,-0.364991508898744,-0.0200028921300642,0.0221944089662612,0.933958419819167,0.0227454851414726,"herb","Perennial",0.0703221603071786,10
"Myrtus communis","Hermaphrodite","self_compatible","medium",1.82588732463735,"Open","actinomorphic",-0.171634139907819,-0.163823770858322,-0.364991508898744,0.47008210856578,-0.428766082748693,0.933958419819167,-0.0865095870862555,"shrub","Perennial",0.138547110126106,1
"Cassia sp.","Hermaphrodite","self_compatible","none",0.456044057334576,"Tube","zygomorphic",-0.0433601268553211,0.0708544643646788,0.420966081222361,-0.0811809892208961,0.210559202107174,2.58914911139074,0.136588432482909,"herb","Perennial",-0.0638281040789947,14
"Nabalus asper","Monoecious","monoecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.232068163741868,-0.12637260067109,0.870084704148707,1.11852993500645,0.544133267071974,0.823612373714396,-0.124120365825213,"herb","Perennial",-0.368841492549244,8
"Nabalus crepidineus","Hermaphrodite","self_incompatible","none",-0.154671560075194,"Capitulum","actinomorphic",-0.228682855352824,-0.133862834708536,0.757805048417121,0.0211566902607003,0.30465035019304,1.48568865034302,-0.124180160386007,"herb","Perennial",-0.0644083309440339,9
"Nelumbo lutea","Hermaphrodite","self_compatible","low",-0.0152659655080471,"Open","actinomorphic",-0.234199654209044,-0.16881726021662,2.44199988439092,6.705157362803,1.74154785146664,-0.666059248700018,-0.114672825219879,"herb","Perennial",-0.194879685917695,2
"Nematolepis ovatifolia","Hermaphrodite","self_compatible","none",-0.566062780718058,"Open","actinomorphic",-0.22805594639189,-0.166320515537471,0.196406769759188,-0.278126921942686,-0.59341058810296,-0.500540179542861,-0.123582214778074,"shrub","Perennial",-0.441325578645722,12
"Nemopanthus mucronatus","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.229936673274692,-0.16881726021662,0.757805048417121,-0.522541871908785,-1.40601020134141,-0.710197667141927,-0.114912003463052,"shrub","Perennial",0.109553475687515,6
"Nepenthes pervillei","Dioecious","dioecious","none",-0.554144680411311,"Tube","actinomorphic",-0.234199654209044,-0.16881726021662,-0.497481502662017,0.175786556565783,1.03507324667379,-0.610886225647633,-0.115210976267018,"vine","Perennial",0.892381605529482,6
"Nepeta cataria","Hermaphrodite","self_compatible","medium",2.70748189679166,"Tube","zygomorphic",-0.22805594639189,-0.0464767709383269,-0.140432197435571,-0.564940383637598,-0.14438011895496,0.0622246555914728,-0.12716988842567,"herb","Perennial",-0.412331944207131,11
