"","Order_all","Family_all","Genus_all","Species_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m"
"446","Ericales","Ebenaceae","Diospyros","Species_all_Diospyros japonica","Monoecious","monoecious","none",0,"Tube","actinomorphic",3500,100,30,5.2,8.75,2,8,"tree","Perennial",8.5
"447","Ericales","Ebenaceae","Diospyros","Species_all_Diospyros revaughanii","Dioecious","dioecious","none",0,"Open","actinomorphic",8577.84420294838,210.319261947998,15,7.1,7,2,8,"tree","Perennial",10
"448","Ericales","Ebenceae","Diospyros","Species_all_Diospyros seychellarum","Dioecious","dioecious","none",5.15759970233019,"Open","actinomorphic",7073.77897367557,123.384278834658,15,0.602651366382679,5,2,8,"shrub","Perennial",5
"449","Ericales","Ebenaceae","Diospyros","Species_all_Diospyros virginiana","Dioecious","dioecious","none",0,"Campanulate","actinomorphic",20000,100,20,11,12,1,8,"tree","Perennial",7.5
"450","Brassicales","Brassicaceae","Diplotaxis","Species_all_Diplotaxis virgata","Hermaphrodite","self_incompatible","none",22.0528803315996,"Campanulate","actinomorphic",100,8,30,10,5,2,2,"herb","Short lived",0.65
"451","Dipsacales","Caprifoliaceae","Dipsacus","Species_all_Dipsacus asperoides","Hermaphrodite","self_compatible","none",0,"Tube","actinomorphic",150,75,25,4,10,10,1,"herb","Perennial",1
"452","Dipsacales","Caprifoliaceae","Dipsacus","Species_all_Dipsacus chinensis","Hermaphrodite","self_compatible","none",0,"Tube","actinomorphic",150,80,30,5,12.5,10,1,"herb","Perennial",1
"453","Dipsacales","Caprifoliaceae","Dipsacus","Species_all_Dipsacus fullonum","Hermaphrodite","self_compatible","low",22.6970931208039,"Funnelform","actinomorphic",600,300,50,50,12.5,6,1,"herb","Short lived",1
"454","Dipsacales","Caprifoliaceae","Dipsacus","Species_all_Dipsacus japonicus","Hermaphrodite","self_compatible","none",24.2316838137118,"Tube","actinomorphic",1500,40,30,3.25,6.5,6.5,1,"herb","Short lived",0.75
"455","Lamiales","Verbenaceae","Dipyrena","Species_all_Dipyrena glaberrima","Hermaphrodite","self_compatible","none",25.3623560215926,"Tube","actinomorphic",100,15,60,15,25,25,4,"shrub","Perennial",1
"456","Malvales","Thymelaeaceae","Dirca","Species_all_Dirca palustris","Hermaphrodite","self_compatible","low",20,"Tube","actinomorphic",500,5,10,2.15,9.5,10,1,"shrub","Perennial",1
"457","Rosales","Rhamnaceae","Discaria","Species_all_Discaria toumatou","Hermaphrodite","partially_self_compatible","none",0,"Open","actinomorphic",8000,10,20,4,1,1,3,"shrub","Perennial",2.5
"458","Sapindales","Sapindaceae","Dodonaea","Species_all_Dodonaea viscosa","Dioecious","dioecious","none",0,"Open","actinomorphic",7500,20,50,8,4,5,3,"shrub","Perennial",2.5
"459","Asterales","Asteraceae","Dolichoglottis","Species_all_Dolichoglottis scorzoneroides","Hermaphrodite","self_incompatible","none",16.0591978013171,"Capitulum","actinomorphic",15,5,50,50,9.1,1.5,100,"herb","Perennial",0.25
"460","Asterales","Stylidiaceae","Donatia","Species_all_Donatia novae-zelandiae","Hermaphrodite","self_compatible","none",18.6363457799317,"Open","actinomorphic",100,1,9,9,5.5,2,6,"herb","Perennial",0.25
"461","Sapindales","Sapindaceae","Doratoxylon","Species_all_Doratoxylon apetalum","Dioecious","dioecious","none",0,"Open","actinomorphic",30000,250,10,2.5,1,0.1,6,"tree","Perennial",7.5
"462","Fabales","Fabaceae","Dorycnium","Species_all_Dorycnium pentaphyllum","Hermaphrodite","self_compatible","high",28.9995329516482,"Tube","zygomorphic",2500,35,10,3.5,4.5,4,33,"herb","Perennial",0.3
"463","Brassicales","Brassicaceae","Draba","Species_all_Draba arctica","Hermaphrodite","self_compatible","high",92,"Open","actinomorphic",25,4,20,8,4,1.05,20.2,"herb","Perennial",0.2
"464","Brassicales","Brassicaceae","Draba","Species_all_Draba lactea","Hermaphrodite","self_compatible","medium",50,"Open","actinomorphic",20,5,24,8,4,0.25,22,"herb","Perennial",0.125
"465","Brassicales","Brassicaceae","Draba","Species_all_Draba sp1 m pl 020","Hermaphrodite","self_compatible","none",26.3346365069151,"Tube","actinomorphic",319.818069334829,5,24,9.49745874458897,7.39807936947366,0.25,16,"herb","Perennial",0.2
"466","Brassicales","Brassicaceae","Draba","Species_all_Draba yunnanensis","Hermaphrodite","self_compatible","none",25.9275179107705,"Tube","actinomorphic",50,5,40,11.1,9,1.2,8,"herb","Perennial",0.325
"467","Asparagales","Asparagaceae","Dracaena","Species_all_Dracaena concinna","Hermaphrodite","self_compatible","none",13.7979047750712,"Open","actinomorphic",2000,1000,300,35.2892084951934,28.2373383354577,14,4.5,"shrub","Perennial",2.5
"468","Asparagales","Asparagaceae","Dracaena","Species_all_Dracaena reflexa","Hermaphrodite","self_compatible","none",14.0607337850202,"Tube","actinomorphic",1000,500,300,33.7587447876893,30,14,4.5,"tree","Perennial",1.5
"469","Lamiales","Lamiaceae","Dracocephalum","Species_all_Dracocephalum forrestii","Hermaphrodite","self_compatible","high",30.9824694952569,"Tube","zygomorphic",15,15,50,12.5,26.5,26.5,4,"herb","Perennial",0.205
"470","Ericales","Ericaceae","Dracophyllum","Species_all_Dracophyllum acerosum","Hermaphrodite","self_compatible","none",20.0341157836409,"Tube","actinomorphic",500,5,20,3.1,6.1,3,176,"shrub","Perennial",1.5
"471","Ericales","Ericaceae","Dracophyllum","Species_all_Dracophyllum pronum","Hermaphrodite","self_compatible","none",20.262498203889,"Tube","actinomorphic",100,10,20,3.5,4,1.25,176,"shrub","Perennial",0.13
"472","Malvales","Thymelaeaceae","Drapetes","Species_all_Drapetes dieffenbachii","Hermaphrodite","self_compatible","none",19.8347385983418,"Tube","actinomorphic",100,3,15,3,1.5,1,1,"shrub","Perennial",0.2
"473","Rosales","Rosaceae","Dryas","Species_all_Dryas integrifolia","Hermaphrodite","self_compatible","none",16.3291627025745,"Open","actinomorphic",50,1,25,25,9,4,30,"shrub","Perennial",0.1
"474","Rosales","Rosaceae","Dryas","Species_all_Dryas octopetala","Monoecious","self_incompatible","none",0,"Open","actinomorphic",50,1,30,30,6,20,59.67,"shrub","Perennial",0.075
"475","Asterales","Asteraceae","Dubyaea","Species_all_Dubyaea bhotanica","Hermaphrodite","self_incompatible","none",16.7528838924126,"Capitulum","actinomorphic",5,3,10.5,10.5,10,2.5,45,"herb","Perennial",0.3
"476","Rosales","Rosaceae","Duchesnea","Species_all_Duchesnea chrysantha","Hermaphrodite","self_compatible","none",18.030928666471,"Open","actinomorphic",20,1,10,10,5,1,1,"herb","Perennial",0.4
"477","Asterales","Asteraceae","Echinacea","Species_all_Echinacea pallida","Hermaphrodite","self_incompatible","none",15.6966185043399,"Capitulum","actinomorphic",1,1,57,57,69,9,65.5,"herb","Perennial",0.6
"478","Asterales","Asteraceae","Echinacea","Species_all_Echinacea purpurea","Hermaphrodite","partially_self_compatible","low",20.1843638911646,"Capitulum","zygomorphic",1,1,14,14,55,4.5,65.5,"herb","Perennial",0.9
"479","Cucurbitales","Cucurbitaceae","Echinocystis","Species_all_Echinocystis lobata","Monoecious","monoecious","none",0,"Open","actinomorphic",750,30,40,12.5,23.1943640560992,1,6,"vine","Short lived",4
"480","Caryophyllales","Cactaceae","Echinopsis","Species_all_Echinopsis candicans","Hermaphrodite","self_compatible","medium",50,"Campanulate","actinomorphic",5,1,205,205,41.8493272151113,20,2203,"shrub","Perennial",2
"481","Caryophyllales","Cactaceae","Echinopsis","Species_all_Echinopsis rhodotricha","Hermaphrodite","partially_self_compatible","none",0,"Tube","actinomorphic",5,1,112,112,167,5.5,2203,"shrub","Perennial",0.2
"482","Caryophyllales","Cactaceae","Echinopsis","Species_all_Echinopsis strigosa","Hermaphrodite","self_incompatible","none",17.8400834678535,"Campanulate","actinomorphic",5,1,142.5,142.5,195,15,2203,"shrub","Perennial",0.3
"483","Boraginales","Boraginaceae","Echium","Species_all_Echium plantagineum","Hermaphrodite","self_incompatible","low",0,"Tube","zygomorphic",30,3,100,23.1,25,35,4,"herb","Perennial",0.8
"484","Boraginales","Boraginaceae","Echium","Species_all_Echium sabulicola","Hermaphrodite","self_compatible","low",28.4672731407965,"Tube","zygomorphic",100,10,6,6,17,20,4,"herb","Short lived",0.75
"485","Rosales","Elaeagnaceae","Elaeagnus","Species_all_Elaeagnus angustifolia","Hermaphrodite","self_incompatible","none",0,"Campanulate","actinomorphic",25000,200,30,9.9,7.5,7.5,1,"tree","Perennial",3
"486","Oxalidales","Elaeocarpaceae","Elaeocarpus","Species_all_Elaeocarpus japonicus","Hermaphrodite","self_compatible","none",6.7658305026426,"Campanulate","actinomorphic",5000,80,100,4,4,3,35,"tree","Perennial",12.5
"487","Oxalidales","Elaeocarpaceae","Elaeocarpus","Species_all_Elaeocarpus sylvestris","Hermaphrodite","self_incompatible","none",6.48199866836107,"Open","actinomorphic",5000,100,200,9.1,5,2,35,"tree","Perennial",7.5
"488","Asparagales","Iridaceae","Eleutherine","Species_all_Eleutherine bulbosa","Hermaphrodite","self_compatible","medium",31.66,"Open","actinomorphic",10,5,20,20,5,6,15,"herb","Perennial",0.45
"489","Boraginales","Boraginaceae","Ellisia","Species_all_Ellisia nyctelea","Hermaphrodite","self_compatible","none",25.208539491639,"Tube","actinomorphic",5,5,5,5,6.1,3,4,"herb","Short lived",0.2
"490","Lamiales","Lamiaceae","Elsholtzia densa","Species_all_Elsholtzia densa","Hermaphrodite","self_compatible","high",31.7911841305281,"Tube","zygomorphic",400,80,10,1.1,2.5,5,4,"herb","Short lived",0.4
"491","Ericales","Primulaceae","Embelia","Species_all_Embelia angustifolia","Hermaphrodite","self_compatible","none",15.5226110006234,"Open","actinomorphic",2000,30,50,4,2,1,1,"herb","Perennial",2.60019315959167
"492","Ericales","Ericaceae","Empetrum","Species_all_Empetrum nigrum","Dioecious","dioecious","none",0,"Open","actinomorphic",500,10,12,2,3,0.3,4.5,"shrub","Perennial",0.2
"493","Asterales","Asteraceae","Encelia","Species_all_Encelia hispida","Hermaphrodite","self_incompatible","none",15.4016167670535,"Capitulum","actinomorphic",5,3,9,9,10.573425500366,1.5,70,"shrub","Perennial",0.8
"494","Ranunculales","Ranunculaceae","Enemion","Species_all_Enemion biternatum","Hermaphrodite","self_compatible","none",18.7584283210056,"Open","actinomorphic",80,3,15.5,15.5,1.5,2,24,"herb","Perennial",0.25
"495","Ericales","Ericaceae","Epacris","Species_all_Epacris microphylla","Hermaphrodite","partially_self_compatible","none",16.9714673870897,"Open","actinomorphic",1500,40,25,7.5,2.75,0.8,77.5,"shrub","Perennial",0.75
"496","Ericales","Ericaceae","Epacris","Species_all_Epacris petrophila","Hermaphrodite","partially_self_compatible","none",17.0465491506286,"Open","actinomorphic",1500,15,25,3.8,1.55,0.45,77.5,"shrub","Perennial",0.45
"497","Asparagales","Orchidaceae","Epidendrum","Species_all_Epidendrum ibaguense","Hermaphrodite","partially_self_compatible","none",0,"Tube","actinomorphic",200,10,20,39.9050086734173,32.9369061071988,0.1,25000,"herb","Perennial",1.6856304933182
"498","Myrtales","Onagraceae","Epilobium","Species_all_Epilobium angustifolium","Hermaphrodite","self_compatible","low",22.8666318888132,"Open","zygomorphic",40,40,105,35,5,15,593,"herb","Perennial",0.3
"499","Myrtales","Onagraceae","Epilobium","Species_all_Epilobium gunnianum","Hermaphrodite","self_compatible","low",21.3139567175322,"Open","actinomorphic",5,5,11.5,11.5,2,7,593,"herb","Perennial",0.4
"500","Myrtales","Onagraceae","Epilobium","Species_all_Epilobium hirsutum","Hermaphrodite","partially_self_compatible","low",20.3458736707791,"Open","actinomorphic",40,40,20,20,10,8,593,"herb","Perennial",1.375
"501","Myrtales","Onagraceae","Epilobium","Species_all_Epilobium latifolium","Hermaphrodite","self_compatible","low",20.005068189457,"Open","actinomorphic",15,15,135,45,7.5,6,593,"herb","Perennial",1.56
"502","Myrtales","Onagraceae","Epilobium","Species_all_Epilobium sp.","Hermaphrodite","self_compatible","low",21.9502318782119,"Open","actinomorphic",20,20,39.1479430962288,16.3264184769968,12.3942659281923,7,593,"herb","Perennial",1
"503","Myrtales","Onagraceae","Epilobium","Species_all_Epilobium tibetanum","Hermaphrodite","self_compatible","low",21.1927536234491,"Open","actinomorphic",5,1,18,18,11,3.15,593,"herb","Perennial",0.565
"504","Asparagales","Orchidaceae","Epistephium","Species_all_Epistephium duckei","Hermaphrodite","self_compatible","high",100,"Open","zygomorphic",5,5,60,60,60,0.1,25000,"herb","Perennial",1.5
"505","Asterales","Asteraceae","Erechtites","Species_all_Erechtites hieracifolia","Hermaphrodite","self_incompatible","none",18.0895504741162,"Capitulum","actinomorphic",30,30,30,8.5,25.5,2,100,"herb","Short lived",1.5
"506","Ericales","Ericaceae","Erica","Species_all_Erica ciliaris","Hermaphrodite","self_compatible","low",1,"Tube","actinomorphic",50,10,16,3.1,8,8.5,120,"shrub","Perennial",0.6
"507","Ericales","Ericaceae","Erica","Species_all_Erica scoparia","Hermaphrodite","partially_self_compatible","medium",31,"Campanulate","actinomorphic",2500,100,10,2.2,2.4,1.45,12.5,"shrub","Perennial",2.1
"508","Ericales","Ericaceae","Erica","Species_all_Erica tetralix","Hermaphrodite","partially_self_compatible","low",10,"Campanulate","actinomorphic",15,15,3.5,3.5,6.3,3.5,100,"herb","Perennial",1
"509","Ericales","Ericaceae","Erica","Species_all_Erica umbellata","Hermaphrodite","partially_self_compatible","low",10,"Campanulate","actinomorphic",1000,10,13.5,4.4,4.8,5,77.5,"shrub","Perennial",0.6
"510","Apiales","Apiaceae","Erigenia","Species_all_Erigenia bulbosa","Hermaphrodite","self_compatible","none",16.5989045249874,"Open","actinomorphic",15,15,18,6.1,2.6,1.5,2,"herb","Perennial",0.15
"511","Asterales","Asteraceae","Erigeron","Species_all_Erigeron annuus","Hermaphrodite","self_compatible","none",21.1677699273573,"Capitulum","zygomorphic",15,15,31.12,31.12,8,2.2,300,"herb","Short lived",1.5
"512","Asterales","Asteraceae","Erigeron","Species_all_Erigeron canadensis","Hermaphrodite","self_compatible","high",20.9665086392324,"Capitulum","actinomorphic",200,200,3.25,3.25,3.5,2.25,45,"herb","Short lived",0.75
"513","Asterales","Asteraceae","Erigeron","Species_all_Erigeron compositus","Hermaphrodite","self_compatible","none",17.2622467123899,"Capitulum","actinomorphic",30,1,12.5,12.5,8.5,3.5,80,"herb","Perennial",0.05
"514","Asterales","Asteraceae","Erigeron","Species_all_Erigeron divergens","Hermaphrodite","self_compatible","none",19.1728912925085,"Capitulum","actinomorphic",10,1,23.1,23.1,2.1,3.75,300,"herb","Short lived",0.6
"515","Asterales","Asteraceae","Erigeron","Species_all_Erigeron eriocephalus","Hermaphrodite","self_compatible","none",18.2453251525863,"Capitulum","actinomorphic",3,1,12.5,12.5,12.5,3.75,200,"herb","Perennial",0.15
"516","Asterales","Asteraceae","Erigeron","Species_all_Erigeron philadelphicus","Hermaphrodite","self_compatible","none",19.0701125439284,"Capitulum","actinomorphic",15,4,35,35,2.85,3.75,400,"herb","Short lived",0.45
"517","Asterales","Asteraceae","Erigeron","Species_all_Erigeron pulchellus","Hermaphrodite","self_compatible","none",17.9556307583152,"Capitulum","actinomorphic",3,3,27.5,27.5,5.1,3.75,200,"herb","Perennial",0.3
"518","Rosales","Rosaceae","Eriobotrya","Species_all_Eriobotrya japonica","Hermaphrodite","partially_self_compatible","low",12.7734509474566,"Open","actinomorphic",4000,25,50,9.1,5,3.25,10,"tree","Perennial",6.75
"519","Asparagales","Orchidaceae","Eriopsis","Species_all_Eriopsis biloba","Hermaphrodite","self_incompatible","none",0,"Open","zygomorphic",35,35,100,24,8,0.1,25000,"herb","Perennial",0.125
"520","Geraniales","Geraniaceae","Erodium","Species_all_Erodium cicutarium","Hermaphrodite","self_compatible","high",82.8,"Open","actinomorphic",5,5,25,10,3.5,1,5,"herb","Short lived",0.45
"521","Geraniales","Geraniaceae","Erodium","Species_all_Erodium sp","Hermaphrodite","self_compatible","none",24.894329690276,"Open","actinomorphic",5,5,25,11.1232374865234,7.98924236355391,3,5,"herb","Perennial",0.45
"522","Geraniales","Geraniaceae","Erodium","Species_all_Erodium sp.","Hermaphrodite","self_compatible","none",25.7674956420157,"Open","actinomorphic",5,5,25,10.6165300839583,8.00485434948878,2,5,"herb","Perennial",0.45
"523","Fabales","Fabaceae","Erophaca","Species_all_Erophaca baetica","Monoecious","self_compatible","high",27.1717323843232,"Papilionaceous","zygomorphic",300,75,90,30,14.1,14,9.6,"herb","Perennial",0.5
"524","Apiales","Apiaceae","Eryngium","Species_all_Eryngium campestre","Hermaphrodite","partially_self_compatible","none",0,"Tube","actinomorphic",20,20,10,1.5,2.5,5,2,"herb","Perennial",0.3
"525","Apiales","Apiaceae","Eryngium","Species_all_Eryngium yuccifolium","Hermaphrodite","partially_self_compatible","none",0,"Capitulum","actinomorphic",20,20,17.5,17.5,17.5,10,50,"herb","Perennial",1.05
"526","Brassicales","Brassicaceae","Erysimum","Species_all_Erysimum redowskii","Hermaphrodite","self_compatible","high",100,"Tube","actinomorphic",40,10,30,6,6,11.5,34.7,"herb","Short lived",0.16
"527","Liliales","Liliaceae","Erythronium","Species_all_Erythronium albidum","Hermaphrodite","self_compatible","none",0,"Open","actinomorphic",1,1,25,25,24.1,19.1,34.7,"herb","Perennial",0.15
"528","Malpighiales","Achariaceae","Erythrospermum","Species_all_Erythrospermum monticolum","Hermaphrodite","self_compatible","none",9.84442035134057,"Open","actinomorphic",5837.17293384583,40,30,5.54910187076391,2.12742789978598,1,4,"tree","Perennial",4.5
"529","Malpighiales","Erythroxylaceae","Erythroxylum","Species_all_Erythroxylum macrocarpum","Hermaphrodite","self_compatible","low",5,"Open","actinomorphic",4269.08279511411,10,30,6.5,2.71246710201762,1.4,3,"shrub","Perennial",4
"530","Malpighiales","Erythroxylaceae","Erythroxylum","Species_all_Erythroxylum sechellarum","Hermaphrodite","self_compatible","low",5,"Open","actinomorphic",4613.22375440933,10,30,6.35960055720309,3.2,1.4,3,"shrub","Perennial",7.5
"531","Myrtales","Myrtaceae","Eugenia","Species_all_Eugenia kanakana","Hermaphrodite","partially_self_compatible","none",14.3870639121649,"Brush","actinomorphic",3986.31953841171,5,40,10.0585459633948,6.38140412038945,3.5,30,"shrub","Perennial",4.5
"532","Myrtales","Myrtaceae","Eugenia","Species_all_Eugenia orbiculata","Hermaphrodite","partially_self_compatible","none",14.1137070357933,"Open","actinomorphic",3939.07408456965,5,40,10,7.38715552044094,3.5,40,"tree","Perennial",4.5
"533","Apiales","Apiaceae","Eulophus","Species_all_Eulophus americanus","Hermaphrodite","self_compatible","none",13.3661317745371,"Open","actinomorphic",250,250,250,3,0.75,0.5,2,"herb","Perennial",0.5
